Ident,Grade,Salary,Job Fxn Group,F1,F2,F3,F4,F5,F6,F7,F8,F9,Level Descr,L1,L2,L3,L4,L5,L6,L7,L8,Gender,Reten,Ethnic Group,Minority,P2,P1,Yrs of Service,Service Cat,S1,S2,S3,S4,EE Age,Age Cat,Yrs in Job,LevDescN,ServCatN,PerfN
688948,011,93183,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,36,0,1.25,5,1,1
688961,014,145000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,HISPA,1,1,0,15.9,10+,0,0,0,1,49,1,0.25,8,5,2
688963,010,62784,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,1,0,0.8,0 up to 3,0,0,0,0,23,0,0.25,4,1,2
688987,011,83760,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,BLACK,1,1,0,1.3,0 up to 3,0,0,0,0,42,1,0.333333333,5,1,2
688994,012,65312,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,26,0,0,6,1,2
689004,011,74337,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,48,1,1.25,5,1,1
689015,007,48875,R&I,0,0,0,0,0,0,1,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,HISPA,1,0,0,1.3,0 up to 3,0,0,0,0,54,1,1.25,1,1,1
689016,009,55252,HR,0,0,1,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,0,0,1.3,0 up to 3,0,0,0,0,36,0,1.25,1,1,1
689019,007,45425,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,45,1,1.25,1,1,1
689030,007,40250,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,0,0,1.3,0 up to 3,0,0,0,0,29,0,1.25,1,1,1
689032,010,62784,Digital,0,0,0,0,0,0,0,0,1,Assistant Manager,0,0,1,0,0,0,0,0,0,1,WHITE,0,1,0,1.3,0 up to 3,0,0,0,0,27,0,1.25,4,1,2
689034,013,130135,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,31,0,0.083333333,7,1,2
689044,010,78480,Gen Admin,1,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,1.3,0 up to 3,0,0,0,0,53,1,0.25,2,1,2
689058,010,62784,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,1.3,0 up to 3,0,0,0,0,25,0,1.25,2,1,1
689062,011,107841,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,39,0,0.25,5,1,1
689100,009,65650,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,29,0,0.916666667,1,1,1
689120,011,94230,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,1.3,0 up to 3,0,0,0,0,35,0,1.25,5,1,1
689124,013,131666,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,42,1,1.166666667,7,1,1
689126,009,66650,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,1,0,1.2,0 up to 3,0,0,0,0,24,0,1.166666667,1,1,2
689129,010,59296,Mktg,0,0,0,0,0,0,0,1,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,28,0,1.25,2,1,1
689131,011,82713,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,1,0,1.3,0 up to 3,0,0,0,0,38,0,1.25,5,1,2
689134,008,46768,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.3,0 up to 3,0,0,0,0,31,0,1.25,1,1,2
689135,008,53720,Digital,0,0,0,0,0,0,0,0,1,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,32,0,1.25,1,1,1
689138,011,84807,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,0,TWO,1,0,0,1.2,0 up to 3,0,0,0,0,41,1,1.166666667,5,1,1
689148,009,61795,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.3,0 up to 3,0,0,0,0,26,0,1.25,1,1,1
689187,011,84807,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,25,0,1.25,5,1,1
689189,011,75384,Sales Sup,0,1,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,BLACK,1,1,0,1.3,0 up to 3,0,0,0,0,26,0,0.25,5,1,2
689192,009,65430,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,26,0,1.166666667,1,1,2
689193,011,75384,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,1.3,0 up to 3,0,0,0,0,31,0,0.75,5,1,2
689195,011,83760,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,28,0,1.25,5,1,1
689201,010,82840,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,23,0,0.25,2,1,2
689204,014,183500,Gen Admin,1,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,47,1,1.166666667,8,1,1
689205,014,186850,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,0,ASIAN,1,0,0,1.3,0 up to 3,0,0,0,0,40,0,1.25,8,1,1
689221,008,55616,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,0.8,0 up to 3,0,0,0,0,22,0,0.75,1,1,1
689241,008,34760,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,0,1,1.3,0 up to 3,0,0,0,0,23,0,1.25,1,1,3
689246,014,154000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,HISPA,1,1,0,13.7,10+,0,0,0,1,38,0,0.25,8,5,2
689254,011,90042,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,1.3,0 up to 3,0,0,0,0,31,0,1.25,5,1,2
689274,011,77478,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,28,0,1.166666667,5,1,2
689278,010,81968,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,ASIAN,1,0,1,1.2,0 up to 3,0,0,0,0,39,0,1.166666667,4,1,3
689298,008,64584,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,1,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,56,1,1.166666667,1,1,2
689307,009,74154,Sales Sup,0,1,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,28,0,1.166666667,1,1,2
689308,010,76736,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,1,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,64,1,1.166666667,4,1,1
689313,010,68016,Sales Sup,0,1,0,0,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,27,0,1.166666667,4,1,1
689330,010,73500,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,HISPA,1,0,0,1.2,0 up to 3,0,0,0,0,31,0,0.083333333,2,1,1
689332,010,74120,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.2,0 up to 3,0,0,0,0,64,1,1.166666667,2,1,1
689350,011,98418,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,30,0,1.166666667,5,1,2
689351,013,113294,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,33,0,1.166666667,7,1,2
689352,010,96792,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,HISPA,1,0,0,1.2,0 up to 3,0,0,0,0,42,1,1.166666667,4,1,1
689363,015,208000,Fin & Acct,0,0,0,0,1,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,0,HISPA,1,1,0,1.2,0 up to 3,0,0,0,0,45,1,1.166666667,9,1,2
689366,010,68888,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,37,0,1.166666667,4,1,2
689382,011,72243,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,34,0,1.166666667,5,1,1
689390,009,61795,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.2,0 up to 3,0,0,0,0,32,0,1.166666667,1,1,1
689406,010,72376,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.2,0 up to 3,0,0,0,0,30,0,1.166666667,2,1,1
689413,012,85408,Sales Sup,0,1,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,0,0,1.3,0 up to 3,0,0,0,0,42,1,1.25,6,1,1
689416,013,107170,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,31,0,1.166666667,7,1,2
689417,011,95277,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,0,0,1.2,0 up to 3,0,0,0,0,27,0,1.166666667,5,1,1
689427,011,91089,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,1,1,ASIAN,1,0,0,1.2,0 up to 3,0,0,0,0,28,0,1.166666667,5,1,1
689439,009,69065,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,1,ASIAN,1,0,1,0.8,0 up to 3,0,0,0,0,22,0,0.083333333,1,1,3
689462,012,130624,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,47,1,1.166666667,6,1,2
689476,009,61068,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,HISPA,1,0,0,0.8,0 up to 3,0,0,0,0,25,0,0.833333333,1,1,1
689492,013,145445,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,37,0,1.083333333,7,1,2
689533,014,203000,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,55,1,1.083333333,8,1,1
689535,011,93183,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,31,0,1.083333333,5,1,1
689543,015,280000,HR,0,0,1,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,52,1,1.166666667,9,1,2
689565,011,87948,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,TWO,1,0,0,1.2,0 up to 3,0,0,0,0,41,1,1.166666667,5,1,1
689567,015,204000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,52,1,1.083333333,9,1,1
689568,013,128604,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,29,0,0.083333333,7,1,2
689569,008,53720,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,1.2,0 up to 3,0,0,0,0,25,0,1.166666667,1,1,1
689590,009,66300,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,24,0,1.083333333,1,1,1
689592,009,55979,Fin & Acct,0,0,0,0,1,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,0,0,1.1,0 up to 3,0,0,0,0,25,0,1.083333333,1,1,1
689594,010,80224,Mktg,0,0,0,0,0,0,0,1,0,Assistant Manager,0,0,1,0,0,0,0,0,0,0,ASIAN,1,0,0,1.2,0 up to 3,0,0,0,0,43,1,1.166666667,4,1,1
689596,014,192000,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,31,0,1.166666667,8,1,2
689604,011,102606,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,37,0,1.083333333,5,1,2
689623,009,74154,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,1.2,0 up to 3,0,0,0,0,35,0,1.166666667,1,1,2
689626,011,76431,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,1,0,1.2,0 up to 3,0,0,0,0,32,0,1.166666667,5,1,2
689665,011,97371,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,1,0,1.1,0 up to 3,0,0,0,0,28,0,1.083333333,5,1,2
689679,012,121832,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,33,0,1,6,1,2
689681,009,62522,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,23,0,1.083333333,1,1,2
689711,008,60040,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,0.2,0 up to 3,0,0,0,0,24,0,0.166666667,1,1,1
689713,011,96324,Sales Sup,0,1,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,1.2,0 up to 3,0,0,0,0,33,0,1.166666667,5,1,1
689718,010,83712,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,26,0,1.083333333,2,1,1
689719,011,87948,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,BLACK,1,1,0,1.1,0 up to 3,0,0,0,0,27,0,1.083333333,5,1,2
689733,014,162500,IT,0,0,0,0,0,1,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,47,1,1.083333333,8,1,1
689737,014,168650,Digital,0,0,0,0,0,0,0,0,1,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,33,0,1.083333333,8,1,1
689739,013,154631,Gen Admin,1,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,40,0,1.083333333,7,1,1
689741,011,90042,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,26,0,1.083333333,5,1,1
689750,011,86250,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,1,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,38,0,0.25,5,1,2
689752,011,79572,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,HISPA,1,0,0,1.1,0 up to 3,0,0,0,0,34,0,1.083333333,5,1,1
689754,008,58776,R&I,0,0,0,0,0,0,1,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,24,0,1.083333333,1,1,1
689778,013,148507,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,53,1,1.083333333,7,1,2
689810,013,163817,Digital,0,0,0,0,0,0,0,0,1,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,0,0,1.1,0 up to 3,0,0,0,0,30,0,1.083333333,7,1,1
689814,013,124011,R&I,0,0,0,0,0,0,1,0,0,Director,0,0,0,0,0,1,0,0,0,1,HISPA,1,1,0,1.1,0 up to 3,0,0,0,0,34,0,1.083333333,7,1,2
689815,011,76431,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,1,TWO,1,1,0,1.1,0 up to 3,0,0,0,0,31,0,1.083333333,5,1,2
689816,011,92136,R&I,0,0,0,0,0,0,1,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,45,1,1.083333333,5,1,1
689839,009,58887,R&I,0,0,0,0,0,0,1,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,35,0,1.083333333,1,1,1
689861,008,51192,HR,0,0,1,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,1,WHITE,0,0,0,0.5,0 up to 3,0,0,0,0,22,0,0.5,1,1,1
689879,009,64000,SuppChain,0,0,0,1,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,25,0,0.166666667,3,1,1
689891,012,116000,Sales Sup,0,1,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,45,1,0.25,6,1,1
689904,010,68016,SuppChain,0,0,0,1,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,1.1,0 up to 3,0,0,0,0,28,0,1.083333333,2,1,1
689905,009,73427,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,35,0,1.083333333,1,1,1
689910,009,62522,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,1,0,1.1,0 up to 3,0,0,0,0,25,0,1.083333333,1,1,2
689917,010,88072,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,31,0,1,2,1,2
689944,008,44240,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,27,0,0.583333333,1,1,1
689974,010,69760,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.1,0 up to 3,0,0,0,0,49,1,1.083333333,2,1,1
689975,007,49450,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,1.0,0 up to 3,0,0,0,0,31,0,1,1,1,1
689991,009,59614,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,PACIF,1,0,0,1.0,0 up to 3,0,0,0,0,42,1,1,1,1,1
689996,013,120949,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,ASIAN,1,0,0,1.0,0 up to 3,0,0,0,0,37,0,1,7,1,1
689997,009,62522,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,1,0,1.0,0 up to 3,0,0,0,0,34,0,0.083333333,1,1,2
690009,009,66157,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,TWO,1,0,0,1.0,0 up to 3,0,0,0,0,33,0,1,1,1,1
690018,010,78480,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,1.0,0 up to 3,0,0,0,0,53,1,1,2,1,1
690027,011,84807,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,1,1,TWO,1,0,0,1.0,0 up to 3,0,0,0,0,29,0,1,5,1,1
690053,011,87948,Digital,0,0,0,0,0,0,0,0,1,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,1.1,0 up to 3,0,0,0,0,27,0,1.083333333,5,1,2
690080,012,87920,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,HISPA,1,0,0,1.0,0 up to 3,0,0,0,0,30,0,1,6,1,1
690083,013,116356,Sales Sup,0,1,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,HISPA,1,0,0,1.0,0 up to 3,0,0,0,0,33,0,1,7,1,1
690084,007,49150,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,TWO,1,1,0,1.0,0 up to 3,0,0,0,0,36,0,1,1,1,2
690115,009,66157,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,1.0,0 up to 3,0,0,0,0,27,0,1,1,1,1
690131,011,100512,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,32,0,1,5,1,1
690133,007,44275,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,1.0,0 up to 3,0,0,0,0,26,0,1,1,1,1
690137,015,234000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,HISPA,1,0,0,1.0,0 up to 3,0,0,0,0,41,1,1,9,1,1
690142,012,125600,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,HISPA,1,0,0,0.9,0 up to 3,0,0,0,0,30,0,0.916666667,6,1,1
690151,009,59900,Fin & Acct,0,0,0,0,1,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,27,0,1,1,1,2
690155,013,128604,R&I,0,0,0,0,0,0,1,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,62,1,1,7,1,1
690167,011,106794,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,1,ASIAN,1,1,0,0.9,0 up to 3,0,0,0,0,28,0,0.916666667,5,1,2
690175,015,224400,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,1,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,43,1,1,9,1,2
690178,010,78480,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,1,0,HISPA,1,0,0,1.0,0 up to 3,0,0,0,0,24,0,1,2,1,1
690186,013,121000,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,50,1,0.5,7,1,2
690189,009,69792,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,0.8,0 up to 3,0,0,0,0,23,0,0.833333333,1,1,1
690190,013,113294,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,1.0,0 up to 3,0,0,0,0,30,0,1,7,1,1
690207,014,195000,Sales Sup,0,1,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,ASIAN,1,1,0,1.0,0 up to 3,0,0,0,0,39,0,0.25,8,1,2
690214,007,46000,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,0,0,1.0,0 up to 3,0,0,0,0,25,0,1,1,1,1
690215,011,92136,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,BLACK,1,0,0,1.0,0 up to 3,0,0,0,0,33,0,1,5,1,1
690224,011,92136,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,0,0,1.0,0 up to 3,0,0,0,0,44,1,1,5,1,1
690228,010,88072,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,29,0,1,2,1,2
690230,011,78525,SuppChain,0,0,0,1,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,1.0,0 up to 3,0,0,0,0,31,0,1,5,1,2
690248,011,101559,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,HISPA,1,1,0,1.0,0 up to 3,0,0,0,0,38,0,1,5,1,2
690254,011,97371,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,ASIAN,1,0,0,1.0,0 up to 3,0,0,0,0,32,0,1,5,1,1
